product_id,category,weight,fulfillment_type,price,popularity,weather_exposure,avg_days_to_ship,sales
VN525,3,17.89,0,299.8,0.1832,27,7,20487.01
VN538,3,13.28,1,361.14,0.2387,13,4,22198.36
VN790,1,16.42,1,599.45,0.0116,25,7,6996.06
VN792,1,29.94,0,538.95,0.1443,1,4,26375.44
VN847,3,24.63,0,456.29,0.5528,5,2,103969.23
VN883,5,46.78,0,298.09,0.1066,25,8,13328.4
VN943,4,11.77,1,397.3,0.1891,14,4,11072.9
VN988,5,7.49,1,238.91,0.2752,27,7,26669.45
VO104,2,23.89,0,411.76,0.0549,24,6,20363.42
VO119,4,17.56,1,193.7,0.3697,30,8,15191.19
VO178,5,8.7,0,170.32,0.5584,2,3,86969.5
VO251,1,79.08,1,559.49,0.0059,13,6,19940.51
VO311,2,45.27,1,531.6,0.0377,2,6,24912.53
VO315,4,23.44,0,241.13,0.1736,2,2,17328.3
VO678,2,56.36,1,549.3,0.1796,3,6,5801.8
VO800,4,19.82,0,408.32,0.652,21,4,100959.16
VO811,1,76.14,0,508.3,0.6067,3,4,101836.08
VO884,1,19.71,1,559.44,0.6021,4,4,74160.18
VO999,2,88.98,1,487.39,0.0557,18,9,5075.36
VP019,4,22.92,1,352.87,0.3527,12,6,13676.05
VP025,1,14.34,1,443.71,0.149,2,3,37014.24
VP030,3,44.39,1,337.34,0.01,6,6,6930.01
VP041,2,56.36,1,428.86,0.0353,7,5,46958.25
VP078,2,43.54,0,497.7,0.1275,22,6,12823.59
VP167,4,40.75,0,282.75,0.3161,15,5,135704.73
VP446,1,41.94,0,610.61,0.1786,2,3,49469.34
VP460,5,64.55,0,287.48,0.0209,0,4,10518.3
VP471,1,18.89,0,496.7,0.3535,0,2,47392.44
VP511,1,73.13,0,554.21,0.2602,23,7,21177.15
VP537,1,56.89,1,491.92,0.1485,5,7,11331.86
VP566,1,57.1,1,539.9,0.4455,4,5,24602.48
VP611,1,65.49,1,667.78,0.3157,4,6,71119.85
VP687,1,44.75,1,444.55,0.0743,10,6,9207.12
VP738,3,50.66,0,472.63,0.5849,6,3,45275.64
VP741,2,36.4,1,525.42,0.3767,28,8,14369.2
VP746,2,40.7,1,563.56,0.3943,2,4,38185.24
VP781,5,30.2,1,253.71,0.0069,3,7,6680.53
VP855,2,19.82,1,355.84,0.1369,0,4,31355.24
VP863,6,2.05,1,37.67,0.0005,30,9,7175.39
VP896,5,62.75,1,264.62,0.137,12,6,9223.54
VQ104,5,23.42,1,206.03,0.1053,29,9,10338.57
VQ205,1,30.17,0,371.77,0.0886,6,3,36109.03
VQ254,2,55.3,1,473.31,0.5638,0,5,34887.6
VQ644,2,31.4,0,382.61,0.2708,10,4,31886.38
VQ760,2,39.17,1,403.71,0.2541,13,7,14481.15
VQ776,4,35.39,1,353.02,0.3225,1,5,46310.03
VQ881,4,26.01,1,284.14,0.0337,5,6,7844.92
VQ901,2,29.01,1,519.55,0.0268,9,5,15721.25
VR045,5,30.33,1,196.1,0.2187,5,6,13252.71
VR213,3,72.06,1,577.17,0.1913,10,8,37388.78
VR280,2,104.49,1,556.96,0.0998,19,9,6377.83
VR314,1,68.8,0,659.23,0.5649,3,4,123526.51
VR322,1,39.09,1,505.84,0.3248,5,5,143977.04
VR376,3,17.03,1,394.94,0.0164,14,6,9261.9
VR455,1,103.29,1,662.04,0.4219,0,6,11057.27
VR572,2,36.53,0,433.95,0.4066,6,4,12773.01
VR627,2,89.61,1,544.51,0.7628,1,5,75946.98
VR641,2,63.66,1,493.03,0.5394,5,5,90764.32
VR648,1,32.97,1,477.56,0.1897,29,9,7448.32
VR649,2,19.08,0,572.3,0.0464,17,5,43343.03
VR675,2,59.27,0,484.38,0.2939,3,5,10951.36
VR873,2,36.13,1,488.71,0.0029,6,6,11051.1
VR876,3,25.05,0,353.21,0.0029,4,3,23265.12
VR883,1,88.78,1,653.25,0.0091,25,11,7058.84
VR987,1,45.67,1,459.24,0.0621,23,7,18325.84
VS009,2,66.24,1,597.35,0.3834,2,5,56713.94
VS080,1,93.89,1,625.75,0.2391,4,5,43032.72
VS083,1,56.28,0,573.26,0.0758,30,8,10484.97
VS191,4,8.6,1,283.31,0.4981,7,3,72961.89
VS260,3,50.63,1,324.81,0.5944,6,6,237067.23
VS349,3,62.81,0,429.87,0.0705,26,8,15132.27
VS360,2,89.04,1,505.95,0.1695,7,6,76274.53
VS402,1,53.05,1,615.75,0.0421,19,9,11114.58
VS409,2,47.2,1,650.82,0.092,0,5,51519.96
VS430,3,22.72,1,308.92,0.1822,0,4,32958.3
VS505,1,58.09,0,454.19,0.1786,5,4,19243.79
VS519,1,17.4,1,497.73,0.1449,6,4,23784.01
VS536,1,125.67,1,615.49,0.0047,0,7,10563.89
VS612,1,59.93,1,504.77,0.0331,5,7,8852.71
VS659,2,68.53,1,576.66,0.6194,11,6,71814.64
VS690,5,10.49,0,119.22,0.206,1,3,23482.0
VS854,2,30.33,0,518.89,0.0318,18,7,22040.65
VS873,5,36.45,0,236.31,0.1018,7,3,42601.88
VT009,6,0.63,1,46.63,0.0242,6,5,16845.21
VT174,3,42.75,1,322.74,0.6262,22,8,36523.31
VT224,1,66.58,1,570.75,0.0165,7,6,8102.86
VT269,1,26.62,1,421.18,0.055,6,5,10411.27
VT305,3,9.39,0,402.59,0.3274,5,3,11831.32
VT346,1,23.47,1,555.38,0.0011,4,4,48834.25
VT377,3,21.43,0,355.39,0.0515,6,4,30378.25
VT400,2,57.82,0,370.25,0.1173,2,4,57522.54
VT417,1,41.55,0,452.69,0.0228,21,6,25412.25
VT521,6,0.74,1,45.97,0.199,6,5,14690.79
VT540,6,1.25,0,47.72,0.2711,0,2,17972.79
VT601,3,24.57,1,378.54,0.2018,3,5,37687.56
VT621,2,77.32,1,609.71,0.139,4,7,8291.73
VT749,2,31.06,1,428.96,0.2571,0,6,19280.48
VT857,5,18.08,1,242.33,0.7103,3,5,226833.59
VT972,3,19.95,0,346.39,0.3108,4,2,120890.48
VU072,5,23.01,1,162.87,0.0286,29,9,5171.31
VU080,1,42.55,1,379.25,0.0144,29,7,5037.0
VU172,3,23.04,1,377.85,0.9629,3,4,150940.11
VU197,2,72.6,0,361.8,0.0182,7,6,9561.2
VU198,2,32.81,1,370.7,0.0357,6,5,39285.66
VU265,1,68.22,0,634.74,0.2397,2,5,36096.18
VU277,4,24.09,1,324.31,0.0133,15,5,6577.31
VU297,3,21.79,1,336.62,0.0628,0,6,10813.45
VU307,1,46.21,0,498.63,0.0716,2,4,8594.39
VU367,3,25.84,1,311.23,0.0884,13,6,29445.4
VU416,2,125.99,1,763.63,0.3701,5,9,10072.8
VU613,6,1.58,1,59.56,0.4389,20,7,49507.79
VU671,4,10.62,1,419.52,0.082,1,4,18020.78
VU724,1,86.45,1,473.64,0.1011,3,6,24256.79
VU732,2,58.96,1,409.45,0.03,4,7,13629.11
VU839,5,11.81,1,281.31,0.0058,2,4,20629.31
VU883,4,21.96,1,326.18,0.02,6,5,10236.04
VV020,3,69.32,1,481.65,0.3275,25,8,8533.47
VV048,6,0.86,0,50.03,0.3319,6,3,43788.59
VV079,1,60.5,1,532.4,0.0252,7,7,17638.35
VV087,6,1.55,1,65.31,0.001,4,3,3852.38
VV211,2,95.69,1,599.74,0.0395,24,11,5484.2
VV291,2,83.33,1,556.87,0.4881,3,5,125103.38
VV396,3,12.81,1,314.47,0.0727,22,7,8648.26
VV419,1,20.03,0,520.51,0.0335,3,3,31496.32
VV593,3,11.87,1,212.61,0.257,24,6,8784.78
VV698,5,53.11,1,255.05,0.1519,20,7,32397.49
VV710,1,34.87,1,412.37,0.1057,21,8,4231.66
VV741,4,14.99,0,294.5,0.036,4,2,68572.55
VV789,6,0.29,0,58.77,0.0924,6,4,10954.67
VV825,1,96.17,0,545.99,0.1707,6,6,7318.18
VV836,1,50.84,1,594.2,0.0157,0,6,12584.96
VV867,3,30.6,1,385.19,0.2429,7,5,41364.45
VV971,4,25.2,0,267.36,0.1751,5,3,62927.37
VW037,5,20.29,1,196.05,0.1956,1,3,27037.64
VW082,2,74.67,0,430.37,0.4724,1,4,26897.78
VW108,4,28.52,1,381.08,0.1665,30,9,14799.13
VW185,1,105.19,0,467.6,0.0904,2,5,32129.0
VW445,1,70.09,1,868.74,0.2556,7,7,22174.05
VW479,4,10.16,1,339.37,0.7502,7,4,70155.1
VW540,2,62.58,1,394.97,0.0178,4,6,12495.18
VW543,1,32.65,1,494.14,0.004,25,8,6106.81
VW588,1,56.13,1,698.18,0.434,2,7,21008.91
VW664,2,36.53,1,455.44,0.0446,5,5,10170.79
VW749,1,56.76,1,581.99,0.0758,22,8,10785.03
VW751,2,66.06,1,541.84,0.0422,22,8,44278.81
VW765,4,15.11,0,449.19,0.2746,5,4,22103.78
VW927,1,97.9,0,515.88,0.0351,7,4,11029.55
VW955,3,45.23,1,302.03,0.0643,3,6,16542.1
VW996,4,24.88,1,311.01,0.2364,3,4,31939.15
VX004,4,8.26,1,254.55,0.5964,22,6,36712.29
VX080,2,134.52,1,460.3,0.5501,0,7,157193.0
VX240,3,53.34,0,367.32,0.0697,4,4,9391.01
VX250,3,64.81,1,373.1,0.2863,0,5,23827.64
VX368,3,8.48,1,340.64,0.3425,4,3,22923.58
VX424,1,41.0,1,465.55,0.2791,6,4,66803.83
VX429,4,12.47,1,297.64,0.6367,3,4,69663.42
VX569,1,107.62,0,623.13,0.4306,6,5,30523.64
VX574,3,8.95,1,349.34,0.0369,2,4,11095.56
VX578,1,139.13,0,668.23,0.1602,3,6,16349.9
VX580,2,99.6,1,432.97,0.0122,4,7,7195.13
VX582,2,56.26,1,419.77,0.2652,12,8,16999.32
VX589,2,41.9,0,494.19,0.0102,7,6,13885.26
VX624,2,99.46,0,783.56,0.2958,30,9,50418.47
VX643,2,69.79,1,537.53,0.0554,10,6,76137.24
VX660,1,34.1,1,448.83,0.0281,29,9,7647.78
VX767,3,27.0,1,376.7,0.0844,3,4,15875.45
VX780,1,227.11,0,776.54,0.1197,6,9,19980.87
VX790,1,20.82,1,543.24,0.1374,9,6,36780.57
VX839,1,13.83,0,394.84,0.2344,4,3,79810.86
VX955,4,31.73,1,253.05,0.0918,26,9,8353.02
VY114,6,1.98,1,34.89,0.0169,13,5,4844.05
VY398,2,14.2,1,480.14,0.4005,7,4,53602.86
VY420,4,41.76,1,417.09,0.0153,27,8,12196.3
VY671,6,0.41,0,44.25,0.1295,16,5,7668.42
VY906,1,113.14,0,464.32,0.1344,3,6,19030.79
VY926,1,136.59,0,599.1,0.0672,7,5,39407.02
VY942,4,21.01,1,264.06,0.3545,5,4,107524.98
VY994,3,24.16,1,393.47,0.2865,7,5,37208.31
VZ062,1,33.17,1,522.9,0.0199,15,9,8073.72
VZ064,4,13.25,1,185.95,0.1016,28,8,9735.64
VZ068,1,81.12,1,712.39,0.3006,6,6,30686.5
VZ103,1,31.39,0,294.52,0.4591,4,3,36792.69
VZ108,5,86.29,1,326.95,0.0348,10,7,13923.02
VZ118,4,37.06,1,348.22,0.0634,29,8,6083.1
VZ147,2,87.2,1,503.1,0.2897,7,7,14920.93
VZ238,6,1.43,1,39.23,0.0514,7,6,8541.75
VZ253,4,25.57,1,330.14,0.2678,6,5,4270.31
VZ281,2,19.8,1,423.2,0.0725,7,5,30960.1
VZ370,5,16.84,1,166.62,0.3232,7,5,44160.19
VZ382,3,28.87,0,332.51,0.2294,7,4,29204.55
VZ410,1,31.3,1,489.55,0.0173,23,7,20620.41
VZ455,4,28.11,0,316.92,0.0876,13,4,14648.98
VZ541,2,64.15,1,453.56,0.4971,5,5,74077.84
VZ562,2,84.79,1,575.72,0.3726,7,7,8987.88
VZ634,3,23.48,1,434.13,0.079,2,4,28437.62
VZ641,3,19.54,1,361.62,0.045,6,5,5877.05
VZ756,4,45.74,1,464.5,0.0135,4,6,11663.6
VZ814,4,66.98,1,390.52,0.5303,20,9,36255.25
VZ866,1,54.61,1,606.24,0.2238,22,9,7497.59
VZ887,4,10.78,1,328.26,0.0899,14,6,15159.79
VZ933,3,11.33,1,351.93,0.0257,6,5,8022.11
WA021,5,11.95,1,190.34,0.0119,0,4,4197.15
WA069,3,12.36,1,406.65,0.7521,14,6,138608.89
WA194,2,117.37,0,487.79,0.3505,3,5,15989.81
WA196,1,40.88,0,612.12,0.0625,9,5,6827.47
WA207,2,77.86,1,462.62,0.0073,17,8,14514.0
WA212,2,13.96,1,342.42,0.1175,4,4,23172.6
WA247,5,21.12,0,250.06,0.0798,16,4,9159.07
WA288,5,18.41,0,236.64,0.0603,20,6,9946.09
WA400,2,97.19,1,517.73,0.0269,1,7,4448.27
WA519,5,21.92,1,254.15,0.2446,1,5,32096.58
WA571,2,38.05,1,421.67,0.0158,0,6,10633.48
WA692,1,69.86,1,581.65,0.0184,16,6,24016.27
WA781,1,53.2,1,540.07,0.1152,7,7,18562.64
WA862,1,92.45,1,698.6,0.153,6,8,10752.11
WA887,2,18.61,1,397.14,0.3821,2,5,114364.83
WA953,3,29.39,1,408.04,0.1149,1,5,11763.21
WB032,5,61.39,1,267.22,0.3302,2,6,12780.63
WB158,4,48.49,1,336.15,0.4911,0,5,30406.71
WB263,5,28.4,1,230.74,0.0307,6,6,5134.01
WB379,2,27.84,1,517.77,0.2136,7,5,28379.11
WB424,1,69.5,0,481.9,0.0755,3,4,33596.53
WB928,5,40.06,1,207.88,0.2193,7,6,20208.34
WB945,1,16.32,1,492.13,0.0312,14,7,5656.87
WC029,3,38.26,1,396.35,0.0837,2,6,42988.61
WC075,1,84.66,0,534.68,0.0889,1,6,10696.99
WC128,1,144.59,0,768.11,0.0712,7,7,15976.14
WC175,1,101.98,0,533.49,0.1916,6,5,46568.85
WC284,3,18.44,1,210.62,0.2634,7,5,17992.61
WC444,1,45.93,1,625.65,0.4804,1,5,65231.31
WC463,2,37.56,0,410.48,0.5393,13,4,80145.79
WC478,1,89.17,1,667.98,0.0573,1,4,29257.33
WC689,3,33.62,1,459.42,0.1358,14,5,14764.81
WC736,1,37.65,0,485.98,0.149,2,3,11333.62
WC770,3,21.37,0,383.23,0.3411,1,3,36768.04
WC777,4,13.3,1,203.19,0.0031,6,5,17957.05
WC814,4,58.12,1,415.5,0.6006,13,6,44745.24
WC815,1,64.96,0,568.63,0.1499,1,4,20686.61
WC836,5,21.42,0,215.07,0.056,7,4,29011.27
WC894,1,38.18,1,490.31,0.0668,4,6,18271.65
WC921,2,87.83,1,450.82,0.1596,1,7,8307.72
WC945,4,19.93,1,206.66,0.3834,4,4,39913.51
WD116,1,58.3,0,603.32,0.1198,7,4,25839.87
WD156,1,42.65,0,492.67,0.0613,0,3,9266.58
WD171,1,42.85,1,521.69,0.2693,0,6,38511.84
WD202,2,89.75,0,420.29,0.2218,16,6,55287.02
WD211,1,17.91,1,519.22,0.0536,4,4,11323.9
WD218,2,192.82,0,647.31,0.256,16,8,18023.03
WD236,3,18.92,0,373.14,0.0233,17,6,17483.55
WD247,4,11.87,1,307.6,0.2098,20,6,37506.01
WD351,4,28.57,0,281.1,0.5769,5,4,40048.45
WD376,1,37.95,1,465.02,0.0306,4,6,34643.57
WD408,5,11.56,1,171.77,0.1428,9,5,29092.13
WD437,2,62.47,1,392.32,0.1,1,4,18960.94
WD467,1,100.82,1,539.14,0.143,4,7,14620.13
WD480,1,96.57,1,603.58,0.0916,3,6,31890.03
WD528,1,45.77,1,512.52,0.0134,6,4,43233.32
WD590,4,22.03,0,360.97,0.1404,1,3,36006.48
WD616,6,1.1,0,48.58,0.0372,7,3,20100.9
WD685,2,39.43,1,483.59,0.2325,4,6,16736.69
WD692,3,9.53,0,183.35,0.0025,19,5,11169.55
WD809,2,17.94,1,433.07,0.0091,5,6,14026.81
WD853,6,1.37,1,46.45,0.0579,4,6,8318.5
WD867,1,80.7,0,611.34,0.4263,6,6,210132.58
WD916,2,30.67,1,257.09,0.5204,6,5,41796.03
WD939,1,67.29,1,665.96,0.1433,0,5,20599.99
WD976,1,70.72,0,523.35,0.0178,7,5,43496.03
WD988,3,18.91,1,237.31,0.166,2,5,28724.95
WE014,2,62.29,0,479.24,0.1353,6,6,47383.76
WE019,6,0.77,1,42.6,0.3729,0,4,22330.08
WE232,1,37.57,1,624.02,0.3109,0,4,18226.2
WE273,5,19.79,1,162.18,0.1618,30,8,8712.41
WE387,1,33.28,1,413.3,0.202,3,5,37940.32
WE422,2,93.3,1,561.28,0.2305,0,5,42918.59
WE519,4,16.75,1,363.98,0.0107,18,6,15153.89
WE732,5,40.9,0,237.18,0.092,29,9,7331.5
WE895,3,12.1,0,297.74,0.181,6,4,45859.67
WE959,1,31.22,1,329.65,0.1656,10,7,11948.17
WF219,1,15.62,1,481.88,0.0543,9,4,25892.8
WF226,1,36.32,1,460.28,0.0199,1,4,6773.1
WF405,3,17.68,1,359.68,0.089,1,6,7616.4
WF555,4,14.31,1,349.76,0.4748,4,6,37062.66
WF843,4,30.34,0,290.94,0.3103,4,3,39205.96
WF878,1,25.98,1,491.54,0.2895,1,4,98769.52
WF914,4,11.36,1,266.95,0.0068,26,9,3208.06
WG025,5,51.62,1,226.31,0.271,17,7,27979.41
WG051,2,54.83,1,504.79,0.0342,5,6,6393.98
WG183,4,33.7,1,230.29,0.001,0,5,3173.47
WG350,1,44.61,1,422.12,0.3481,1,3,74896.01
WG394,4,40.0,1,293.27,0.2634,13,6,9004.51
WG446,2,36.14,0,393.19,0.4629,12,4,19889.83
WG491,3,23.39,0,319.48,0.5346,21,4,127981.96
WG519,1,39.02,1,510.66,0.6129,0,4,151213.2
WG583,3,28.23,0,294.05,0.1706,3,3,29196.53
WG707,1,45.62,1,645.82,0.1898,1,7,14274.06
WG719,1,61.75,0,512.85,0.5314,6,3,57743.17
WG754,6,1.3,1,45.67,0.0263,1,3,3492.42
WG815,1,24.7,1,570.53,0.1248,4,3,35875.56
WH051,1,72.66,0,616.5,0.4351,18,7,56350.41
WH128,2,41.04,1,478.66,0.5056,6,7,125270.13
WH210,2,82.99,1,477.42,0.1742,17,9,12505.21
WH244,2,46.14,1,502.43,0.044,29,8,14127.0
WH503,2,145.85,0,684.84,0.3291,0,7,28171.08
WH527,2,14.75,1,313.62,0.4992,23,7,21797.91
WH611,1,35.16,1,456.42,0.1903,5,6,53347.89
WH629,1,37.99,1,399.2,0.1104,5,5,27232.04
WH631,1,70.88,1,582.55,0.0263,2,5,5502.92
WH654,2,19.25,0,321.06,0.1887,0,3,30120.67
WH661,2,41.49,1,440.15,0.2584,3,5,46445.41
WH822,2,50.87,1,440.85,0.1465,15,9,2968.73
WH888,3,23.79,1,383.58,0.3002,3,5,37817.18
WH949,2,48.19,1,497.61,0.0398,6,7,23658.18
WH961,1,39.28,1,503.9,0.0605,3,5,6156.31
WI002,1,78.56,1,559.02,0.3349,7,7,22009.56
WI149,2,64.34,1,473.43,0.0396,1,6,11120.39
WI165,5,42.15,0,192.24,0.0081,11,4,22918.9
WI180,5,71.26,1,308.83,0.0314,17,8,8778.96
WI253,5,47.45,1,252.13,0.1662,2,6,13722.65
WI259,1,27.12,1,539.74,0.0488,3,4,18560.42
WI271,2,43.47,1,454.29,0.3083,1,4,51574.68
WI388,1,39.76,0,494.18,0.1248,22,6,16430.58
WI394,1,60.27,0,375.37,0.1489,18,8,11070.36
WI466,1,39.6,1,484.68,0.1744,16,7,16443.18
WI564,1,68.82,1,501.88,0.3498,6,4,65663.27
WI698,1,138.73,1,721.37,0.6287,20,9,87294.53
WI737,1,63.25,1,513.99,0.2191,5,6,76699.3
WI756,1,30.02,0,500.44,0.0323,24,6,15983.44
WI865,3,13.97,1,307.14,0.5376,5,4,54533.96
WI992,2,66.86,1,419.97,0.1645,7,5,17788.13
WI997,2,178.75,1,697.01,0.2714,21,12,23291.95
WJ041,4,9.16,1,304.01,0.2002,2,5,64243.49
WJ071,3,18.32,1,331.23,0.5951,19,7,75744.68
WJ155,1,82.51,1,669.09,0.6351,3,6,37849.41
WJ180,3,12.44,1,346.47,0.1489,4,6,13974.62
WJ208,3,10.92,1,308.14,0.1113,1,5,10129.82
WJ373,2,108.85,0,398.24,0.1437,30,7,15808.06
WJ377,3,32.85,1,514.18,0.0177,27,7,18430.25
WJ445,1,99.1,1,785.11,0.2083,5,5,19410.64
WJ523,4,54.69,0,366.33,0.1966,2,4,39709.28
WJ551,1,93.17,1,582.78,0.6388,1,6,39969.9
WJ565,1,54.92,0,714.99,0.6363,5,6,123969.51
WJ575,5,23.12,1,225.42,0.179,25,8,10029.98
WJ595,1,77.06,1,577.68,0.0724,11,6,17189.27
WJ618,6,1.13,1,44.45,0.1922,8,4,7244.95
WJ626,1,62.42,1,725.84,0.2105,5,7,18771.91
WJ656,3,17.86,1,345.66,0.2849,19,9,4957.7
WJ658,5,21.23,1,259.64,0.1251,5,6,12084.73
WJ754,1,62.21,0,494.39,0.3488,1,3,81570.33
WJ806,2,49.71,1,425.46,0.2151,3,5,15268.34
WJ812,4,12.75,1,326.23,0.1912,0,5,14919.89
WJ849,3,24.65,1,349.92,0.027,6,4,18270.52
WJ928,2,64.75,0,320.53,0.0509,0,4,10634.41
WJ929,3,24.51,1,332.67,0.1317,2,5,21224.66
WK019,1,22.13,1,427.57,0.0062,7,5,9376.29
WK021,1,71.09,1,568.12,0.0021,4,6,14262.14
WK061,1,175.54,0,715.81,0.2062,19,8,32525.23
WK115,1,73.3,1,593.57,0.0746,5,6,21069.65
WK221,1,27.72,1,474.99,0.1022,2,4,7221.16
WK334,6,1.61,1,42.65,0.0123,26,7,5973.87
WK385,5,41.52,1,246.88,0.2107,28,7,43682.3
WK553,1,51.22,1,497.18,0.0279,15,6,20521.69
WK619,2,127.51,1,546.71,0.0728,22,10,21108.61
WK678,3,12.11,1,309.33,0.0264,1,5,6648.6
WL032,2,142.19,1,610.95,0.0144,14,8,9271.03
WL132,1,14.86,1,315.56,0.0379,7,5,10000.84
WL143,2,68.04,0,409.92,0.0384,2,4,22506.64
WL201,6,0.38,1,43.49,0.056,1,4,4594.56
WL210,2,106.49,1,473.32,0.3127,7,7,12231.85
WL374,3,18.73,1,377.9,0.0356,7,6,28895.88
WL400,5,61.96,1,236.08,0.4002,6,4,43800.11
WL425,1,41.56,1,433.85,0.1406,8,6,19704.59
WL448,1,121.76,1,708.23,0.3162,7,8,22827.0
WL547,2,32.46,0,433.72,0.0156,4,4,32703.67
WL567,5,16.82,1,194.16,0.0978,12,5,7956.69
WL631,1,116.86,1,671.27,0.3536,6,9,37481.65
WL690,2,63.0,1,590.19,0.6219,7,6,32276.87
WL697,4,8.86,1,366.11,0.1949,1,3,80306.25
WL759,2,162.51,1,638.51,0.0294,28,11,6205.12
WL786,2,43.97,1,375.69,0.0384,0,6,20680.03
WL826,2,49.25,1,637.63,0.3022,11,7,22245.13
WL855,2,11.41,1,422.36,0.0493,5,5,22898.58
WL871,1,27.12,1,407.7,0.6264,24,7,103276.81
WL885,2,27.48,1,407.02,0.2242,22,7,16653.68
WL983,1,81.32,1,388.29,0.3769,6,7,124100.5
WM105,2,41.59,1,537.81,0.0846,7,6,12381.08
WM106,3,23.83,1,280.7,0.2037,24,7,31947.44
WM111,1,104.3,0,575.57,0.5034,15,6,24398.68
WM324,2,62.54,1,556.52,0.2599,4,6,48927.18
WM403,3,47.66,1,449.68,0.0581,5,4,11229.17
WM426,2,34.91,1,468.52,0.3614,22,7,20185.25
WM460,2,43.96,1,487.15,0.0929,29,8,9825.16
WM514,2,47.0,1,484.24,0.0786,3,6,4111.41
WM840,6,1.0,1,50.65,0.1759,0,5,4995.03
WM872,2,51.02,1,483.27,0.0067,1,4,7994.46
WM907,2,76.21,1,508.61,0.0871,12,8,20579.78
WM954,3,25.04,1,393.81,0.2107,3,5,11347.51
WM958,2,69.61,1,568.28,0.0877,2,6,7772.37
WM961,1,19.23,0,465.34,0.0849,0,4,16081.2
WN066,1,17.84,1,516.85,0.2898,3,3,72130.24
WN166,3,20.26,0,281.49,0.1407,3,2,55134.71
WN350,2,82.62,1,592.93,0.0682,5,6,17229.5
WN356,6,1.06,1,56.61,0.1228,4,4,14385.08
WN359,2,14.8,1,342.21,0.0264,7,5,13151.33
WN410,3,19.64,1,329.63,0.0397,4,4,21076.24
WN437,3,19.6,1,401.72,0.5529,4,5,125177.64
WN477,5,18.02,1,233.79,0.0545,2,6,21945.5
WN515,2,46.26,0,358.87,0.3982,12,4,37291.42
WN629,5,53.66,0,251.38,0.0099,2,5,18681.37
WN669,2,67.83,1,544.06,0.3784,28,9,51249.71
WN722,6,2.23,1,49.97,0.3761,22,5,15800.06
WN868,1,70.34,0,572.63,0.1027,4,4,17519.5
WN959,2,31.3,1,454.11,0.0783,21,7,10376.27
WO082,2,28.8,1,479.28,0.0808,19,4,50407.86
WO098,2,201.77,1,635.83,0.2182,25,13,18878.2
WO108,4,29.57,1,277.62,0.3258,29,7,11669.35
WO160,5,64.12,0,316.06,0.2849,7,5,66677.57
WO367,2,61.08,1,415.61,0.4875,16,7,33098.08
WO515,2,34.28,0,473.94,0.1246,6,5,30472.29
WO517,3,12.57,1,394.84,0.597,4,4,54023.61
WO604,2,69.25,0,537.56,0.271,2,4,31528.23
WO696,6,2.15,0,51.21,0.2267,2,4,13901.66
WO741,1,72.24,1,662.88,0.1295,4,5,19461.94
WO777,4,16.86,1,420.55,0.4893,27,8,41618.49
WO892,2,89.3,0,482.19,0.6131,21,6,159313.18
WO949,2,90.05,1,489.33,0.3517,2,6,42710.4
WO970,1,29.34,1,595.1,0.087,4,5,22193.91
WP219,1,88.48,0,557.97,0.007,6,5,13694.09
WP590,2,30.14,0,476.49,0.25,5,4,34406.79
WP614,1,73.29,1,552.53,0.0459,4,6,26181.18
WP803,2,78.14,1,422.85,0.0803,0,6,14199.59
WP817,2,75.85,1,429.06,0.3075,0,5,76351.55
WP924,1,62.56,0,505.61,0.0849,5,5,22689.95
WP966,6,0.41,0,47.11,0.0136,28,6,2252.3
WQ097,5,33.78,1,238.46,0.5925,12,6,41757.19
WQ202,2,69.96,1,531.69,0.0406,7,7,12838.34
WQ263,1,62.07,1,477.44,0.0166,0,5,13149.76
WQ278,2,40.15,0,415.78,0.4025,3,4,63921.2
WQ309,1,54.07,0,479.55,0.0613,27,7,30437.03
WQ344,5,20.73,0,224.64,0.2889,2,4,58565.69
WQ456,1,102.19,1,588.41,0.2559,4,8,11747.81
WQ461,1,53.13,1,412.79,0.0159,7,7,8724.42
WQ588,2,66.62,1,499.82,0.0018,6,7,14701.92
WQ610,1,69.42,1,531.03,0.1342,7,6,13201.07
WQ619,1,26.37,0,404.99,0.2396,5,4,30771.55
WQ658,2,39.73,0,600.42,0.0572,3,3,29135.57
WQ724,2,78.14,1,614.31,0.4117,1,5,112686.94
WQ772,1,27.95,1,356.53,0.1232,17,6,27458.17
WQ784,4,31.58,0,323.95,0.423,24,5,16075.36
WQ870,1,28.03,0,427.36,0.3395,6,3,29317.8
WQ886,2,80.61,1,449.89,0.4451,0,7,66887.84
WQ978,5,13.7,0,217.58,0.4582,15,6,28596.69
WQ985,2,131.9,0,423.32,0.6368,6,5,92324.16
WR072,3,23.93,1,440.93,0.2334,4,5,22749.09
WR202,2,44.7,1,549.54,0.0609,0,6,6335.61
WR279,2,94.46,1,563.94,0.5269,18,7,73828.79
WR281,3,14.35,1,364.55,0.3703,4,5,30062.03
WR409,1,54.38,0,678.6,0.5374,6,5,41519.13
WR458,1,102.92,0,499.36,0.1346,6,6,11602.71
WR518,1,21.07,0,623.75,0.2311,7,4,48829.1
WR536,6,1.47,1,40.72,0.3109,1,4,14080.86
WR624,5,14.26,1,127.72,0.1656,5,5,13854.29
WR641,6,0.45,1,46.54,0.3384,21,6,4874.42
WR667,3,23.16,1,334.25,0.0523,3,3,41077.66
WR710,1,43.1,1,437.77,0.0196,23,7,28078.94
